date,Albania,Algeria,American Samoa,Angola,Anguilla,Antigua and Barbuda,Argentina,Aruba,Australia,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belgium,Belize,Benin,Bermuda,"Bonaire, Sint Eustatius and Saba",Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Democratic People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Falkland Islands (Malvinas),Fiji,France,French Guiana,French Polynesia,French Southern and Antarctic Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard Island and McDonald Islands,Honduras,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Latvia,Lebanon,Liberia,Libya,Lithuania,Madagascar,Malaysia,Maldives,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Netherlands,New Caledonia,New Zealand,Nicaragua,Nigeria,Niue,Norfolk Island,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Réunion,Romania,Russian Federation,Saint Barthélemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French Part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and the South Sandwich Islands,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Syrian Arab Republic,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States minor outlying islands,United States of America,United States Virgin Islands,Uruguay,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Faroe Islands,Finland,Greenland,Iceland,Svalbard and Jan Mayen Islands
2005-11-01,0,1.692488,0.1738686,1.8473011,0.0669493,0.1452697,9.5301905,0,3.8871169,1.1870651,0.0594363,0.2577319,0,0.0224845,0,2.3200476,0.060024,0.0078024,0.3361345,1.2588117,1.0098522,18.6418953,0,3.7123387,0.0434216,10.3019543,8.8927841,0.1193114,9.6949606,1.0765152,2.0416,0,3.8567662,0.0382263,9.3874836,0.1014432,2.5626292,0.3615059,0,1.2618833,0,0,1.9141531,11.9547653,7.4934554,0.867052,0.3576538,0.4320525,0.2796907,0.6453573,2.7044854,2.5285888,0.1052355,1.9993752,31.3457851,0.6566456,0.2151916,14.1748829,0.2842751,3.6608348,13.7939081,52.8558464,0.0694927,3.9174538,0.0562746,0,0.3475706,0.0816327,0.1124859,0.2203746,0.0377287,0,0.2284528,0.0821693,0.2197802,0.1180638,0.7903981,6.4294143,4.5923452,3.0211492,0.7335807,0,1.8959711,2.1229868,0.9398206,0.3194123,0.7142922,0,0,0.1779847,0.1511145,1.4630374,0,2.2717886,0.1759015,0.1304915,0.0147871,1.2477719,1.9519269,6.3468471,11.1021051,0,0.1668538,1.9930676,0.1178411,0.3861667,0.062422,1.9718609,0.4077034,0,0,0,2.9589605,1.5218545,0.9290008,4.0954204,10.5324955,4.3881555,0.0696154,5.5168271,8.816637,1.0985031,15.9637213,0,0.0425374,5.5192447,0.9405186,0.9417356,6.5896835,7.2707081,2.3951087,3.7381976,0.959031,0.1457625,0.3751563,0.2289554,0.144794,0,3.0896091,0.0693438,0.1066098,7.877254,0,5.5328083,0,7.8697424,0,19.8795185,0,0.0955566,0.6541292,0.088574,29.5374851,0.4427018,0.3402325,4,0,0,0.7441433,8.0187654,1.7675232,12.4663095,0.7375916,11.0347042,0,0.4824702,0.9262217,1.7682927,0.1718213,2.8200185,0.1085776,0,0.0658328,6.951179,0.0547046,0.0347524,1.6018449,0.1909959,0.8026031,0.8287914,0.3700796,0.6823351,2.5698104,0.1663748,0.4353657,5.8871107,1.4430785,1.1020466,0.0724089,1.148351,9.9149017,0.1903855,3.9462752,1.3237444,0,1.6826923,15.4397392,0,0
2005-12-01,6.9611778,2.8642104,0.066486,3.3527696,0.0223164,0.1452697,2.1802807,0.138217,2.7838326,0.0203874,0.0375999,0.2577319,1.0137038,0.0337268,1.2658228,3.6904762,0.0677966,0.0312549,0.1680672,1.1809058,0.1231527,17.2050095,0.3178928,6.1769829,1.8687527,0,10.8722534,0,8.3952827,4.8941188,3.8343363,0.0491928,0.7567534,0.0382166,12.608696,0.0742134,0.9763259,0.2418055,0,0.39595,0,0,4.6296296,2.2764227,0,0.2890173,0,0.0864155,0.3948445,0.2506075,0.0219829,10.7344217,8.1009998,0,0.8361489,1.0708636,0.2755137,0.0161786,0.0634507,4.4116573,14.6302977,23.7364616,0.0693962,0,0.4193709,0,0.4545617,0,0.0224972,0.0400681,0,0,1.2825904,0.0275255,1.467803,0.0196773,7.3216343,0.2850683,6.8678088,4.3671679,0.0517688,0,5.6870551,0,0.9404002,0.0319412,0.3915466,0,0,0.030656,0.1513718,0.4232254,0,0,0,0.8082464,0.0147878,0,1.595585,7.0752387,3.1310067,0,0.0987935,0,0.2122141,6.6120315,0,1.7141181,0.3407854,0,2.25,0,0.4374115,1.2387189,2.2010984,2.9564369,7.5897789,0,0.0118856,2.094157,0.8291065,0.3145314,9.7582645,0,0.0425407,0,1.1111917,0.2111561,0.4421722,0.4260263,2.5237772,5.6233511,2.6049385,1.4792899,0,0.0742876,0.0658241,0,2.0379066,1.134716,0,13.836381,0,3.6734786,0,0,0,12.7005348,0,0.3347681,0,0.0710922,10.2855234,0.3098912,0.990634,0,0,0,1.3394145,6.1208439,4.1367259,18.4225349,2.755677,9.2800322,5,3.6428111,0.015977,0,1.2027491,10.5991783,0.2446317,0,0.046083,6.3645945,0.1366494,0.0173792,0.5913476,0.1363512,0,0.1545248,0.9161214,0.1138088,2.8996968,0.105088,0.3538201,4.2899594,0,10.3305197,0.1151392,0.9342884,28.0356293,0.0872531,2.6308501,0.7428481,0,0,0,0,0
2006-01-01,0.2677376,0.0650957,0.4730077,6.3035522,0.0892658,0.1089522,7.0255413,0,5.2395878,0.4408986,0.0625939,0,0.0191205,0,3.1746032,1.3087448,0.6622517,0.0078034,0.0841043,1.3665383,0,22.6709747,0.1829826,0.9360495,0.0434028,0,6.6729932,0,5.4836206,1.1077988,0.0383975,0.0089441,0.7433811,0.3821656,63.9215698,0.0690955,1.6683166,1.7970098,0.0283527,0.3677719,0,0,0.0744602,37.5700951,0.061792,1.1594203,0.071582,0.0230428,1.5203221,0.2961725,0.0439657,0.7968128,3.1118143,0,0.5393062,6.4966083,0.0668141,18.7023525,0.0765502,3.7652225,5.6709485,8.2278481,0,0.1903312,2.5519848,0,0.6383131,0.1635323,0.0450045,0.010019,0.2075472,0,0.4691689,1.3636364,5.2923465,0.2164928,3.6517901,0.21628,0.4329431,4.055872,0,0,2.9305515,0.0732064,0.3821028,0.079885,0.6210074,0,0,0,0.1133787,0.587704,0,0.9957325,0.5286344,0.6809848,0.0147893,0,3.4187322,2.2604191,0.8221208,0,0.1379049,0.6496319,2.1221411,7.1903629,3.6152153,1.220989,0.0790933,0,0,0,0.3151936,0.8352208,0.0294241,1.2915387,1.630172,0.7675906,0.1069791,0.7781103,0.1462986,0.5194805,1.486159,0.0043497,0.0079766,0.9389671,2.7380347,0.3167899,0.0829073,0.7301608,2.1520281,6.1912866,0.7688949,0.1455974,2.3809524,0.081968,0.0394893,0,1.1370916,2.9691734,0.3672613,4.7385802,0,0.0600696,0,0.1356852,7.1428571,0.7672634,0,0.3025959,0.017301,2.1569855,2.297116,0.0711519,3.6860881,0,0,0,3.3315837,1.0060744,0.7848118,14.5966721,0.2419728,0.3740847,0,20.148531,1.6,0.0932401,0.8710802,0.0141563,9.0613928,0,0.1909905,2.9490697,13.2859488,0.0868659,0.7772021,0.0547345,0.0433934,0.6710274,0.5303122,0,1.0263863,0.1313485,1.8028756,3.5039728,0,4.6957765,0.3459524,4.6675277,3.3426585,0.1269942,0.0069228,0.5389127,0,0,0,0,0
2006-02-01,0,0.1562297,3.1897435,2.0812819,0,0.0907935,3.2789609,0,2.4641356,0,0.1032153,0,0.5224458,1.7313098,0.8130081,3.3313503,0.7682458,0.031228,0,1.2653178,0.0492611,20.89921,0.8189263,0.1076013,0,4.6709127,2.2299321,0.034089,7.2907691,0.9767748,0.0191988,0.062609,9.4628544,0.089172,7.6923075,0.2350744,11.3523569,0.988533,0,0.3223799,0.3297609,0.9722722,0.1463272,6.8669529,7.2782235,6.6860466,0,1.1810117,0.9875737,0.1443001,0.3297428,0.9409568,2.1635883,0.9808983,4.8514442,2.2874207,0.1967228,29.3039112,0.109535,2.8776686,7.5230823,8.2957621,0,0.4542358,0.7373906,0,3.9830782,1.0612245,0.0450653,0.0500952,3.2823997,0,0.5390835,10.3580217,1.8867924,0.0393546,2.123385,2.5454545,0.566222,1.2898642,10.2985716,25.5813961,0.15067,0,1.5067945,0.0558972,0.2639735,0,0,0,0,0.3315814,30.7426605,0.4747775,0,1.8946276,0.1232316,0,8.5302601,5.2856469,14.0455294,0,0.3736866,0,1.531935,5.4646096,0.5930088,2.1553903,2.4856746,0,0.5025126,0,0.3795188,1.8546703,0.0335725,1.9488684,16.8349457,0.7348174,0.1596169,1.6105887,5.4336162,2.0546093,2.7821789,0.0217486,0.0292452,8.2981882,4.0198998,12.3998947,4.2544346,27.4084034,4.6038766,1.1528797,1.0319588,0.2819505,0,0.6821917,6.2524681,0.0615385,0.0050401,17.8465614,0.0522466,1.9279106,0,0.2664309,0,0,0,0,0,0.1593118,0.0502765,0.2946429,3.8057086,1.4057114,2.0478723,3.5714285,0,0,1.8221403,3.6367087,1.5585514,6.2505794,0.890233,8.4045982,0,0.2894821,5.6133056,5.0734539,0,0.5349119,0.2714441,0.154321,0.154903,3.3853383,4.3454494,0.625543,2.4524181,0.0274198,0.1952278,0.6316367,0.071582,0.3800836,3.4255214,0.1577287,2.073637,1.7999101,17.7979698,6.9199653,11.6889954,7.7778769,3.0628946,7.8814173,1.571478,0.9869861,5.501061,1.1189175,2.940712,4.3584805,0
2006-03-01,23.6877518,11.9645882,0.9920737,14.274251,0,0.0907935,5.8999543,18.659296,2.8983884,0.0407664,0.2314598,0.2577319,0.5474797,21.744997,0,1.2492564,3.2644179,4.7048726,3.2967033,1.7651094,0.0738916,2.0781791,0.181653,2.9181933,0.1740644,7.7981653,6.8701253,0.0170445,4.4016862,4.3082647,0.1536984,0.0178883,8.8862343,0.0636943,22.528883,0.1421108,11.0020437,0.6661639,5.9965734,0.4128959,10.8623552,3.3453238,1.0719976,45.9283371,1.4600232,16.7630062,2.2206304,19.6670322,6.4502358,0.9413908,0.1319261,0.8598804,9.9447517,0.7095793,3.7771139,2.6297896,1.0453681,6.4709697,0.191203,2.8404899,6.2255468,0.1796945,0.1390821,0.4787962,0.9695817,0,7.9684982,11.7551022,0.2475248,0.3005109,8.3773584,0.4237288,16.3800335,13.1313133,8.6594372,0.0393546,2.6848118,0.678266,0.2119876,3.4111357,1.0962452,26.666666,0.0215451,0.3660322,10.2906275,0.0319412,1.9874152,2.4539878,25,0.1171132,0.4909365,0.0383564,20.1013508,0,0,0.716753,0.7492114,0,1.5368203,2.6886673,0.63917,0,0.7262042,7.9791846,1.5923567,2.1839869,0.0624025,4.5426168,2.7933676,0,5.2631578,0,16.1520653,1.4830809,0.3710653,4.4607725,0.7044199,5.9767346,2.586046,3.6390326,1.5890037,0.8338892,14.6451206,0.0652458,0.0372202,15.9948063,1.4089621,0.5543823,7.3637905,7.1465797,3.0116456,5.1279526,0.5503286,0.5153686,0.1707213,2.8770714,12.6908903,1.5365704,1.5731701,0.5295342,1.4069828,1.5426834,0,0.0045336,0,0,0,0,0.9747707,0.0636943,0.3481767,0.9740548,3.2053423,0.1011906,7.5056987,3.5714285,0,0,1.7309886,6.32932,2.2134979,9.1787958,9.1882572,0.055697,0,0.0643087,7.4751363,0.9975735,0.1718213,0.1631553,9.9453554,1.0869565,0.0395023,6.5237679,18.1444988,6.2195969,4.8363004,0.0272702,0.2169197,0.4551329,0.6749915,2.5796661,1.2424424,0.0788298,0.0329917,1.5987347,0.1068947,0.1768868,24.0048695,10.2093544,1.1723787,1.7609265,3.5998616,3.4929667,0.2745339,1.4169431,0.8909074,0.7102088,1.282081
2006-04-01,4.283802,0.1041531,0.046024,4.0820632,0,0.0181587,1.060253,0,3.2389433,0.0203625,0.084433,0,3.142642,0.0112461,0,2.3795359,0.3747658,47.0487251,0.8396305,2.4270608,0.0246305,2.3715415,0,1.8989941,0.0433651,2.5078371,20.1263351,0.0170445,3.33411,4.0248804,0.0384025,0.1520709,7.3394222,0.0382166,35.3426399,0.0585156,4.9574966,0.0508582,7.3274636,0.5146767,0.1647446,0.4136691,0.1445296,2.10356,1.3739753,0,0,14.6437006,4.3203974,0.0607533,5.3418336,1.7673362,0.3156233,0.1254705,2.4616058,2.0225182,7.1386051,0.4707792,0.0841598,1.4028713,20.402298,3.0548067,0.069541,6.5445609,1.6489874,0,3.1744328,15.6173344,0.0224972,0.0300511,1.4902848,0,1.742377,0.7123288,0,0.6296734,0.7555524,0.4227706,1.6399606,2.4552577,0.327784,3.2258065,1.9124678,2.1961932,5.9876733,0,3.6807544,0,0,0,0.3025146,0.0334111,1.3400335,0.0825764,6.338028,0.0177462,0.004929,0,0.5918639,2.0756612,0.2848475,0,0.2148635,0.0433088,2.7100272,2.5830259,0.0624025,1.5241543,1.8387543,33.3333321,27.5,0,0.4631416,0.8387599,0.2258186,2.420085,0.1588507,4.1541243,0.0560338,2.2280889,0.3119212,1.0091977,0.9378961,0.0347977,0.0159519,23.9923992,5.6396847,1.7250484,0.135898,2.3294616,4.5253439,12.8747406,0.3095122,0.0808875,0.2496879,0.8072414,11.8731079,0,2.0230923,0.006304,5.5758209,8.7513189,0,0.1299634,0,0,0,1.686747,0.4013762,0,5.4036136,0.1947592,2.8371162,0.0237165,0.0665247,4,0,0,1.9200021,1.5945331,0.6769573,10.5912161,2.4956472,0.0477517,33.3333321,0.0643087,0.3193868,3.643692,11.6838484,0.4678528,12.2692728,7.4542899,0.0263331,0.0240841,7.4945297,2.1542737,1.313905,0.0547196,0.0217014,0.0870933,1.3868694,0.0379363,1.7358786,0.1051525,0.0852551,9.9576578,0.2137894,0,3.0492418,3.1327028,0.8953883,0.0555247,5.3586264,0.1185302,0.2585432,1.0074074,11.1970472,2.8184235,12.220439
2006-05-01,2.2757697,1.51357,0.046024,5.5820632,0.1785316,0.0181587,1.7116237,0,2.9514298,0.0203459,0.403415,0,1.1399155,0,0,2.2619047,66.3143997,1.3810322,0,5.5472651,0,3.4107761,4.9954586,0.6328465,0.0866927,27.0353298,11.2648039,0.0170445,2.9008095,9.762373,0.0063996,0.0089441,3.1139009,0.0254777,18.9720821,0.0877761,1.6850537,1.9582415,0.0567215,0.6504157,0,0,8.5602551,20.0972443,2.1673968,0.2890173,0,0.1094533,5.3104544,0.9946094,6.0816875,0.753309,0.1315097,0,4.9722838,1.1717082,6.3064923,4.1095891,0.083328,1.76061,21.8902836,2.6954179,0.0693962,1.3087844,13.2493706,8.333333,1.2668194,0,0.0225023,0.0300511,2.0404272,0,2.7847049,2.9387755,0.7407407,0.1180638,4.7138047,0.3538431,1.1163374,2.2697814,0.0344917,0,0.5512848,1.9765739,3.3214197,0.103809,7.80023,0,0,0,0.1134001,0.0303135,0,0,0.1759015,1.6708587,0.1774535,0.177305,0.090009,2.5095472,0.8082258,0,0.1301223,0,8.5572844,1.9136703,0.0936037,2.9491286,0.3710092,0,19.5,0,8.3944426,3.1710079,7.1984925,3.1236942,0.089779,5.4964895,0.1494261,3.6065025,1.4150484,36.2049751,0.0380228,0.0086994,0.0079758,1.3411711,7.5316849,5.3677053,0.0897604,5.3405418,7.4375186,5.3664308,3.3803086,0.0970649,0.124533,0.077162,0.0658155,0,8.5228157,0.006304,3.8561752,9.3093615,0,0.8536149,0,0,0,0,0,0.0318471,0.8157938,0.5840191,13.2276897,0.0063244,1.9013989,0,0,0,2.9616816,3.538887,2.0678775,4.3528633,10.3638973,0.2704853,11.666667,0.4180064,16.0268707,1.1940087,0,0.2270631,4.451683,43.6746979,0.0921659,0.1354728,0,1.0074692,0.7281553,0,0.2387153,0.0786649,0.3688387,1.3292822,0.6209658,0.096356,0.2745937,7.040658,0,0.740302,8.0989504,0.5860676,0.2900572,0.0475926,4.5759778,0.2726411,0.1872028,0.82792,26.7463665,5.7706046,11.2401533
2006-06-01,0.9370816,2.3434448,0.0102276,0.6235154,0,0.036324,2.4249825,0,0.5564864,0,0.4910854,0,12.2807016,0.0112423,0,5.0149255,31.3890553,0.1716537,0,4.1198416,0.4926108,3.3596838,0,4.3506389,0,6.7114096,5.8766751,0.0681779,1.3793318,8.7206774,0.1090862,1.0439068,2.3632066,0,10.4845819,0.0250781,0.4960651,2.1471553,0.1134108,2.0305431,0,0.0719424,3.5867567,2.6186578,0.5191509,0,0,0.2881014,1.1562116,1.0173094,5.8487248,0.5615929,6.194375,0.0307692,0,0.1201828,5.6869216,25.6980515,0.2834083,1.2948682,2.8106701,0,0,3.1485589,5.8991532,8.333333,0.6119601,28.4546204,0,0.0300511,1.0752689,0,3.8089089,1.4120305,15.399209,0.1968504,0,1.4152811,0.6049839,4.9142733,4.4580493,0,0.1591723,4.2459736,3.2567167,0.2715004,4.3413973,0,0,0,0.7387763,0.0377356,0,0,1.055409,2.6344898,2.0405145,0,0.456758,4.0148292,0.180635,0,0.3200588,0.0433276,4.1107283,2.9771934,0,3.084528,0.0570242,0,0,0,1.9104593,1.7057116,3.6653888,2.729995,0.0552486,1.0204082,0.1273647,2.2535744,0.7682458,8.6556168,0.0126743,0.0260983,0.0106343,6.0916305,18.1891918,23.1319561,0.1070294,0.6092086,1.4620612,4.5162559,0.4740189,0.0115554,0.373599,0.4511278,0,0,4.0361757,0,5.158937,14.9517488,0,0.191549,0,0,0,0,1.491681,0.0477707,0.1192707,4.7052045,1.0131712,0.0490142,7.2372117,0,0,0,0.7875463,2.0050671,3.5994737,0,1.6130409,0.1273226,0,0.2894821,8.0172825,0.1554331,0,0.5081592,0.6244909,29.9168968,0.0197498,0.0692458,1.3987932,6.8091021,0.0062236,0,1.4108964,0.0224757,1.5649452,0.3795066,1.1018429,0.0788644,0.582144,6.8608861,0,2.2042933,3.1081259,0.881528,1.8013961,0.0396605,4.8321218,3.793118,1.0399005,0.2422234,14.8088999,8.8214512,17.7953815
2006-07-01,0.1338688,0.0130191,0,4.8258405,0.0669643,0.0363174,6.7232618,0.829302,2.1654613,9.114954,1.3917558,0,7.5826974,0.3035755,0,31.0714283,1.366298,0.0429134,0.2516778,0.8134402,10.2955666,2.3221345,26.1580391,3.2971694,9.5930233,21.5384617,5.3910632,0.1022669,3.3890858,8.5194807,26.2063236,2.428335,0.5570939,0.0382166,24.6559639,0.0553855,0.8696991,4.6008801,0.4818594,1.42542,0.1647446,0.1978417,3.3458865,13.5325136,1.9592025,0.7633588,0.2867384,0.5588846,0.749801,0.5693464,0.3957784,27.9828739,13.4529152,0.1230391,1.7337956,0.5914446,0.3326375,4.572629,0.1192656,1.9462399,26.7025566,0.1893939,0.4861111,5.4090004,1.7682289,0,0.4258517,16.5985279,0,0.3984064,1.3243762,0,3.6697247,0.7401316,1.859732,0.1770956,0,6.7931576,14.8258114,2.8987615,3.0797946,0,0.3061662,0.2196193,0.249561,0.4471772,4.7169037,0,0,4.6162252,0.2844681,0.2617266,0,0,0.0879508,0.4214593,0.0591512,0.1779359,0.480032,1.2225454,0.2349348,0,2.2362139,0.4772234,3.3117352,3.0225322,0.0312012,5.0639787,0.1056577,0,0,0,1.6373364,0.1592413,9.3006706,2.8437009,0.2624309,2.3409364,0.8337296,2.0801599,2.8821309,5.9830961,0.0443628,0.0173989,0.0775899,14.6178055,10.1003466,26.1663284,0.3763937,1.7764144,2.1618984,3.1158295,1.7019929,0.1825745,0.332088,0.0672648,1.9220642,4.671174,28.1056538,0.0126103,15.6412926,6.4211874,0,0.0897758,0,2.3066485,0,0,14.4087257,0.0796178,4.403409,7.598372,0.7879531,0.6895025,5.9246955,0,0,0,3.6472487,2.3975317,3.5510488,15.942029,1.494194,7.5391293,0,11.528327,3.6747084,2.0842166,0,4.0044761,0,0.286944,0.0065833,0.3281452,9.377593,2.2936578,4.7740569,14.2273102,4.3167028,0.0168568,0.648262,18.3750954,8.7038155,0.070157,0.1702798,5.7238355,0.5879209,11.7554407,2.3570135,5.3059592,4.2237573,0.0158642,12.0878286,7.3108187,16.8039532,0.1787995,8.5418415,11.79146,20.0191994
2006-08-01,0.2677376,0.1171722,0.0613654,10.0065317,0.7141263,0.2360632,1.4132497,10.5044918,2.9430408,10.0284786,2.6611214,0.2570694,12.7235565,1.9111861,0,24.8661518,1.0863005,0.0234073,7.9697986,0.6042313,0.0492611,2.0418327,5.2679381,1.6100364,3.3245845,19.7080288,4.7162213,0.1193114,6.4479699,6.434516,15.2310247,0.8452216,2.030365,0.0127389,29.6296291,0.0846386,0.4348155,0.4891509,0,4.2932291,5.7613168,0,6.2970471,29.7468357,3.8510466,1.4662757,0.4291846,3.4685411,2.3798735,0.5769377,8.641161,16.0921268,7.3935556,0.0307692,4.9970345,0.7687319,2.6015666,4.4082026,0.2571314,1.7373741,20.5868359,0.6548176,0.0693962,4.8227906,1.2102449,0,0.0035786,52.8979607,0.2925293,0.2103576,25.821064,0.4237288,4.852941,1.7195375,5.9783463,0.7870917,0.6135679,5.7064147,9.6344023,7.7750263,7.7351432,3.2258065,1.9211262,3.3674963,1.4079734,0.0718678,2.2964423,0,0,4.8217459,0.0945001,0.037166,0.3344482,0,0.4397537,0.7115194,0.3006555,0.1776199,1.6786411,0.9731233,4.045948,0,0.1658009,0.7365685,6.9205375,0.9579284,0.0624025,5.0409827,0.1387852,11.1111107,0,0,0.9520134,0.7715449,12.990983,6.2748103,0.0207197,0.0602652,1.6792597,4.1386008,1.5534929,5.1531291,0.0126743,0.0217486,0.1169777,6.7860141,5.1246052,18.873827,0.8632001,1.6469676,15.1195316,8.4157906,1.3764123,0.3882598,0.499168,0.9021485,3.2381203,0.4923077,15.608386,0.0063048,23.0328293,6.9782495,0.4901961,0.0886555,0,0,0,0,22.9357796,0.1433121,5.7861376,2.7210279,0.716479,0.0395344,1.8219929,4.347826,0,0,8.9556208,1.0983647,3.1742139,33.3947449,3.1814845,12.8003178,0,11.6077175,0.8448908,0.8760774,0,2.7184608,1.3843648,2.2130015,0.0065833,0.3703146,15.8096275,0.2952927,1.0953448,25.5313358,3.1236444,0.0112378,4.3483119,0.6851922,3.8550806,0.0438174,0.2416693,8.0691566,11.3842869,0.4457866,16.4880238,8.277544,2.9421618,0.0475888,7.8256049,9.6787128,3.1836383,0.6635192,3.4878349,3.7715824,9.5136547
2006-09-01,5.3547525,0.1692488,0.0613685,13.3129635,2.0084803,0.1634284,8.2034273,0,1.1503605,0,0.2157464,0.2570694,4.6800947,0.0786959,0,2.4390244,1.6962221,0.0546171,3.7751677,1.5771247,0.0492611,12.4497995,0,0.768935,0.5267779,14.5888596,6.3970809,0.034089,7.7695279,3.9630558,17.8676567,10.1605473,1.4368533,0.089172,32.1666679,0.120181,0.1647878,1.5325177,0.3405221,1.8889266,0.0823723,0.0539568,0.1881876,50,0.0922084,19.3641624,27.110157,0.0979319,2.2583416,0.2808989,17.260334,1.5285171,3.8228316,0.0615006,0.218627,0.1882941,1.4219637,6.1085973,0.592528,5.1765933,24.3005028,0.0905797,0,0.0221828,6.3229117,4.1666665,0.0286297,17.8775501,4.0279026,0.1402806,4.3576684,14.4067793,0.7903494,0.1912046,2.2121117,0.3148367,0.1266522,0.5012777,8.2021008,16.6174145,1.2164611,0,0.7476177,0,0.6408677,0.0079853,3.4092205,0,0,1.2990565,0.7751938,0.0383564,0.3350084,0.2890173,0.4401408,2.3149445,0.3598186,0.7104796,1.2609247,4.487854,0.9119756,0,0.3442377,15.0714598,0.8249853,0.255716,0,1.7102873,0.1964747,11.1111107,0,0,1.5179777,0.4601607,3.2578154,7.6987739,0.0069061,0.040024,1.3592728,6.0447564,0.1072857,7.0678797,0.0380228,0.0086994,0.5078167,1.5177901,9.2833462,15.5147591,1.0569948,0.7897066,11.8265018,5.843277,0.6262693,4.1845074,0,0.9507321,0.2632618,0.1229256,8.1132736,1.0716763,0.1042209,9.2750139,0,1.8418601,0.2150538,7.0556312,0,4.8192773,31.5366974,0.1274088,0.9081197,1.41258,0.6018054,0.0300519,1.4764565,0,0,0,1.3348223,3.0155933,4.374898,15.2655687,0.2952773,4.0470495,0,0.8362818,0.015949,0.1695514,0,0.7181329,0.1085776,3.8076153,0,0.1746357,10.9772787,1.3896127,0.2738873,0.0272702,0.0433839,0.0224763,5.8935361,0.3034901,1.762611,0.1226564,0.1638978,6.6151738,0.1068947,23.013031,1.9691132,3.7842867,3.0846446,0.0555247,4.6798201,5.317338,0.869368,0.2425945,4.1074128,0.2540045,5.7703576
